id,session_id,logged_in,club_id,club_name,clubgroup_name,company_name,active_club,active_company,admodel,sid,valid,suspect,sale_amt,base,logo,featured,sent_shipment,conversion_pixel,discount,upcharge,total,clicked_at,landed_at,charged_at,converted_at,invoiced_at,http_referer,user_agent,notes,clubgroup_id,company_id,ip_address,last_activity,session_archive_id,session_sid,tid,ver,utm_content,utm_campaign,utm_source,utm_term,user_query,user_data,position,platform,gclid,session_notes,,
48422,3a02f7af8e35e1396bae4b301a93a7de,0,1321,,American Cellars Wine Club (ACWC),Vinesse,1,1,3,,1,0,NULL,0,0,0,0,0,0,0,0,10/8/2011 15:05,10/8/2011 15:05,NULL,NULL,NULL,http://www.google.com/aclk?sa=L&ai=C7in5srqQTrfwA4Oi0AHwpJm-BoqPppMCitWgvB3fhKs6CAAQASC2VCgCULKEtqj-_____wFgyba9i8Ck2A_IAQGqBBZP0DESJyVgayAJCS1Of45D5UTqsKuugAWQTg&sig=AOD64_1iz088_KJS7cNrk1Akemls31yY7Q&ved=0CAkQ0Qw&adurl=http://www.wineclubreviews.net/wine,Mozilla/5.0 (Windows NT 5.1; rv:6.0) Gecko/20100101 Firefox/6.0,NULL,119,140,71.190.255.35,10/8/2011 17:03,3a02f7af8e35e1396bae4b301a93a7de,,131,a,Vinesse-2,Specific,ggl,american%20cellars%20wine%20club,american cellars wine club,"a:13:{s:9:\firstpage\"";s:216:\""/wine_clubs/reviews/Vinesse/American_Cellars_Wine_Club_ACWC/wine_club_review.html/?utm_source=ggl&utm_campaign=Specific&utm_content=Vinesse-2&utm_term=american%20cellars%20wine%20club&gclid=CJGjt6f-2asCFYaC5QodSBguhA\"";s:17:\""firstpage_referer\"";s:496:\""http://www.google.com/aclk?sa=L&ai=C7in5srqQTrfwA4Oi0AHwpJm-BoqPppMCitWgvB3fhKs6CAAQASC2VCgCULKEtqj-_____wFgyba9i8Ck2A_IAQGqBBZP0DESJyVgayAJCS1Of45D5UTqsKuugAWQTg&sig=AOD64_1iz088_KJS7cNrk1Akemls31yY7Q&ved=0CAkQ0Qw&adurl=http://www.wineclubreviews.net/wine_clubs/reviews/Vinesse/American_Cellars_Wine_Club_ACWC/wine_club_review.html%3Futm_source%3Dggl%26utm_campaign%3DSpecific%26utm_content%3DVinesse-2%26utm_term%3Damerican%2520cellars%2520wine%2520club&rct=j&q=american%20cellars%20wine%20club\"";s:10:\""user_query\"";s:26:\""american cellars wine club\"";s:3:\""sid\"";s:0:\""\"";s:3:\""tid\"";s:3:\""131\"";s:3:\""ver\"";s:1:\""a\"";s:9:\""page_hits\"";a:1:{i:0;s:10:\""1318107830\"";}s:4:\""sort\"";s:2:\""ff\"";s:5:\""state\"";s:0:\""\"";s:14:\""state_lightbox\"";s:1:\""0\"";s:8:\""bottles2\"";s:12:\""checked=\""on\""\"";s:8:\""bottles3\"";s:12:\""checked=\""on\""\"";s:8:\""bottles4\"";s:12:\""checked=\""on\""\"";}""",,,,NULL,,
48423,a465b1b268adeb736e948d0a5bf6a076,0,1133,,Quarterly Case Club,Cellars Wine Club,1,1,4,,0,1,93.9,0,0,0,0,0,0,0,18.78,10/8/2011 15:16,NULL,NULL,10/8/2011 17:20,NULL,http://www.google.com/url?sa=t&source=web&cd=1&ved=0CDkQFjAA&url=http%3A%2F%2Fwww.wineclubreviews.net%2Fwine_clubs%2FshipstoKY&rct=j&q=wine%20clubs%20that%20ship%20to%20kentucky&ei=TLqQTqD7GZObtwen_p2eDA&usg=AFQjCNF6USUXmhgsr5R9dpSl2bVyOYjSaw,"Mozilla/5.0 (iPad; U; CPU OS 4_3_5 like Mac OS X; en-us) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8L1 Safari/6533.18.5",click_id : click is duplicate in session for this clubgroup,53,111,98.65.228.146,10/8/2011 17:14,a465b1b268adeb736e948d0a5bf6a076,,131,a,,,GoogleOrganic,,wine clubs that ship to kentucky,"a:13:{s:9:\firstpage\"";s:21:\""/wine_clubs/shipstoKY\"";s:17:\""firstpage_referer\"";s:242:\""http://www.google.com/url?sa=t&source=web&cd=1&ved=0CDkQFjAA&url=http%3A%2F%2Fwww.wineclubreviews.net%2Fwine_clubs%2FshipstoKY&rct=j&q=wine%20clubs%20that%20ship%20to%20kentucky&ei=TLqQTqD7GZObtwen_p2eDA&usg=AFQjCNF6USUXmhgsr5R9dpSl2bVyOYjSaw\"";s:10:\""user_query\"";s:32:\""wine clubs that ship to kentucky\"";s:3:\""sid\"";s:0:\""\"";s:3:\""tid\"";s:3:\""131\"";s:3:\""ver\"";s:1:\""a\"";s:9:\""page_hits\"";a:1:{i:0;s:10:\""1318107786\"";}s:4:\""sort\"";s:2:\""ff\"";s:5:\""state\"";s:0:\""\"";s:14:\""state_lightbox\"";s:1:\""0\"";s:8:\""bottles2\"";s:12:\""checked=\""on\""\"";s:8:\""bottles3\"";s:12:\""checked=\""on\""\"";s:8:\""bottles4\"";s:12:\""checked=\""on\""\"";}""",,,,NULL,,
48424,e43787b11098e94ff2dab03aa5be0abe,0,1291,,Virgin Wine Club,Virgin Wines,1,1,4,,1,0,NULL,0,0,0,0,0,0,0,0,10/8/2011 15:53,NULL,NULL,NULL,NULL,http://www.google.com/search?sourceid=navclient&ie=UTF-8&rlz=1T4ADFA_enUS434US434&q=wine+club+reviews,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; GTB7.1; .NET CLR 1.1.4322; .NET CLR 2.0.50727; InfoPath.2; MS-RTC LM 8; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729),NULL,113,131,24.47.229.153,10/8/2011 17:51,e43787b11098e94ff2dab03aa5be0abe,,131,a,reviews-1,Phrase,ggl,wine%20club%20reviews,wine club reviews,"a:13:{s:9:\firstpage\"";s:151:\""/wine_clubs/top5/overall.html/?utm_source=ggl&utm_term=wine%20club%20reviews&utm_campaign=Phrase&utm_content=reviews-1&gclid=CJ6e4vyI2qsCFYNM4Aodq3egSw\"";s:17:\""firstpage_referer\"";s:101:\""http://www.google.com/search?sourceid=navclient&ie=UTF-8&rlz=1T4ADFA_enUS434US434&q=wine+club+reviews\"";s:10:\""user_query\"";s:17:\""wine club reviews\"";s:3:\""sid\"";s:0:\""\"";s:3:\""tid\"";s:3:\""131\"";s:3:\""ver\"";s:1:\""a\"";s:9:\""page_hits\"";a:1:{i:0;s:10:\""1318110693\"";}s:5:\""state\"";s:0:\""\"";s:4:\""sort\"";s:2:\""ff\"";s:14:\""state_lightbox\"";s:1:\""0\"";s:8:\""bottles2\"";s:12:\""checked=\""on\""\"";s:8:\""bottles3\"";s:12:\""checked=\""on\""\"";s:8:\""bottles4\"";s:12:\""checked=\""on\""\"";}""",,,,NULL,,
48425,d7aedb092ea78df75dc68dde1997c4f9,0,1001,,The Classic Series Wine Club,Wine of the Month Club &reg;,1,1,4,,1,0,NULL,0,0,0,0,0,0,0,0,10/8/2011 15:57,NULL,NULL,NULL,NULL,http://www.google.com/aclk?sa=L&ai=CYypaGseQTu6LJqmg0AG3zYm0BtrelKwC8oyj7BrjxrBKCAAQASC2VCgDUOGz0I7-_____wFgyd6viPSjwBDIAQGqBBZP0MGhZs6FZqm9SzFAn3hYqLSBXn2GgAWQTg&sig=AOD64_1mhp2CuwbnB4ICgT0bKgViVERjcQ&ved=0CAgQ0Qw&adurl=http://www.wineclubreviews.net/wine,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:6.0.2) Gecko/20100101 Firefox/6.0.2,NULL,70,101,71.57.96.214,10/8/2011 17:56,d7aedb092ea78df75dc68dde1997c4f9,,131,a,Best2,WineClubs-General,ggl,best%20wine%20club,best wine club,"a:8:{s:9:\firstpage\"";s:155:\""/wine_clubs/top5/overall.html/?utm_source=ggl&utm_term=best%20wine%20club&utm_campaign=WineClubs-General&utm_content=Best2&gclid=CIqhhZSK2qsCFSkBQAodDyplRQ\"";s:17:\""firstpage_referer\"";s:419:\""http://www.google.com/aclk?sa=L&ai=CYypaGseQTu6LJqmg0AG3zYm0BtrelKwC8oyj7BrjxrBKCAAQASC2VCgDUOGz0I7-_____wFgyd6viPSjwBDIAQGqBBZP0MGhZs6FZqm9SzFAn3hYqLSBXn2GgAWQTg&sig=AOD64_1mhp2CuwbnB4ICgT0bKgViVERjcQ&ved=0CAgQ0Qw&adurl=http://www.wineclubreviews.net/wine_clubs/top5/overall.html%3Futm_source%3Dggl%26utm_term%3Dbest%2520wine%2520club%26utm_campaign%3DWineClubs-General%26utm_content%3DBest2&rct=j&q=best%20wine%20club\"";s:10:\""user_query\"";s:14:\""best wine club\"";s:3:\""sid\"";s:0:\""\"";s:3:\""tid\"";s:3:\""131\"";s:3:\""ver\"";s:1:\""a\"";s:9:\""page_hits\"";a:1:{i:0;s:10:\""1318111011\"";}s:5:\""state\"";s:0:\""\"";}""",,,,NULL,,
48426,45eb24d4928236943c9fcf2af83caf9f,0,1001,,The Classic Series Wine Club,Wine of the Month Club &reg;,1,1,4,,1,0,NULL,0,0,0,0,0,0,0,0,10/8/2011 16:09,NULL,NULL,NULL,NULL,http://www.google.com/url?sa=t&source=web&cd=1&ved=0CF8QFjAA&url=http%3A%2F%2Fwww.wineclubreviews.net%2F&rct=j&q=wine%20club%20reviews&ei=OMeQTourCMPd0QGBlvEi&usg=AFQjCNFIkKmSWCH79wmmCBO1MjQNqz7jpg,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_8; en-us) AppleWebKit/533.18.1 (KHTML, like Gecko) Version/5.0.2 Safari/533.18.5",NULL,70,101,184.78.123.221,10/8/2011 18:08,45eb24d4928236943c9fcf2af83caf9f,,131,a,,,GoogleOrganic,,wine club reviews,"a:13:{s:9:\firstpage\"";s:0:\""\"";s:17:\""firstpage_referer\"";s:197:\""http://www.google.com/url?sa=t&source=web&cd=1&ved=0CF8QFjAA&url=http%3A%2F%2Fwww.wineclubreviews.net%2F&rct=j&q=wine%20club%20reviews&ei=OMeQTourCMPd0QGBlvEi&usg=AFQjCNFIkKmSWCH79wmmCBO1MjQNqz7jpg\"";s:10:\""user_query\"";s:17:\""wine club reviews\"";s:3:\""sid\"";s:0:\""\"";s:3:\""tid\"";s:3:\""131\"";s:3:\""ver\"";s:1:\""a\"";s:9:\""page_hits\"";a:1:{i:0;s:10:\""1318111036\"";}s:4:\""sort\"";s:2:\""ff\"";s:5:\""state\"";s:0:\""\"";s:14:\""state_lightbox\"";s:1:\""0\"";s:8:\""bottles2\"";s:12:\""checked=\""on\""\"";s:8:\""bottles3\"";s:12:\""checked=\""on\""\"";s:8:\""bottles4\"";s:12:\""checked=\""on\""\"";}""",,,,NULL,,
48427,392cc1109b8a62349926546061a9396e,0,1115,,Premium Wine Club,Cellars Wine Club,1,1,4,,1,0,NULL,0,0,0,0,0,0,0,0,10/8/2011 16:18,NULL,NULL,NULL,NULL,http://www.google.com/aclk?sa=L&ai=Ca8Q-DMyQTsWQJIGh0AG10omXBpKe5YkCworT2xbrpaqTCQgAEAEoA1D3-77q-f____8BYMn-gozQpPwRyAEBqgQWT9CTTkH-AS8qUx5iU4OFDlryR_wlDA&sig=AOD64_3McUpFGrml7lCE_KrYhQFUpAXJBA&ved=0CAgQ0Qw&adurl=http://www.wineclubreviews.net/wine_clubs/t,Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.23) Gecko/20110920 Firefox/3.6.23,NULL,51,111,207.255.62.100,10/8/2011 18:17,392cc1109b8a62349926546061a9396e,,131,a,reviews-1,Phrase,ggl,wine%20of%20the%20month%20club%20reviews,wine of the month club reviews,"a:13:{s:9:\firstpage\"";s:170:\""/wine_clubs/top5/overall.html/?utm_source=ggl&utm_term=wine%20of%20the%20month%20club%20reviews&utm_campaign=Phrase&utm_content=reviews-1&gclid=CM-T2e2O2qsCFd505QodHizsSQ\"";s:17:\""firstpage_referer\"";s:454:\""http://www.google.com/aclk?sa=L&ai=Ca8Q-DMyQTsWQJIGh0AG10omXBpKe5YkCworT2xbrpaqTCQgAEAEoA1D3-77q-f____8BYMn-gozQpPwRyAEBqgQWT9CTTkH-AS8qUx5iU4OFDlryR_wlDA&sig=AOD64_3McUpFGrml7lCE_KrYhQFUpAXJBA&ved=0CAgQ0Qw&adurl=http://www.wineclubreviews.net/wine_clubs/top5/overall.html%3Futm_source%3Dggl%26utm_term%3Dwine%2520of%2520the%2520month%2520club%2520reviews%26utm_campaign%3DPhrase%26utm_content%3Dreviews-1&rct=j&q=wine%20of%20the%20month%20club%20reviews\"";s:10:\""user_query\"";s:30:\""wine of the month club reviews\"";s:3:\""sid\"";s:0:\""\"";s:3:\""tid\"";s:3:\""131\"";s:3:\""ver\"";s:1:\""a\"";s:9:\""page_hits\"";a:1:{i:0;s:10:\""1318112272\"";}s:5:\""state\"";s:0:\""\"";s:4:\""sort\"";s:2:\""ff\"";s:14:\""state_lightbox\"";s:1:\""0\"";s:8:\""bottles2\"";s:12:\""checked=\""on\""\"";s:8:\""bottles3\"";s:12:\""checked=\""on\""\"";s:8:\""bottles4\"";s:12:\""checked=\""on\""\"";}""",,,,NULL,,
48428,392cc1109b8a62349926546061a9396e,0,1001,,The Classic Series Wine Club,Wine of the Month Club &reg;,1,1,4,,1,0,NULL,0,0,0,0,0,0,0,0,10/8/2011 16:19,NULL,NULL,NULL,NULL,http://www.google.com/aclk?sa=L&ai=Ca8Q-DMyQTsWQJIGh0AG10omXBpKe5YkCworT2xbrpaqTCQgAEAEoA1D3-77q-f____8BYMn-gozQpPwRyAEBqgQWT9CTTkH-AS8qUx5iU4OFDlryR_wlDA&sig=AOD64_3McUpFGrml7lCE_KrYhQFUpAXJBA&ved=0CAgQ0Qw&adurl=http://www.wineclubreviews.net/wine_clubs/t,Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.23) Gecko/20110920 Firefox/3.6.23,NULL,70,101,207.255.62.100,10/8/2011 18:17,392cc1109b8a62349926546061a9396e,,131,a,reviews-1,Phrase,ggl,wine%20of%20the%20month%20club%20reviews,wine of the month club reviews,"a:13:{s:9:\firstpage\"";s:170:\""/wine_clubs/top5/overall.html/?utm_source=ggl&utm_term=wine%20of%20the%20month%20club%20reviews&utm_campaign=Phrase&utm_content=reviews-1&gclid=CM-T2e2O2qsCFd505QodHizsSQ\"";s:17:\""firstpage_referer\"";s:454:\""http://www.google.com/aclk?sa=L&ai=Ca8Q-DMyQTsWQJIGh0AG10omXBpKe5YkCworT2xbrpaqTCQgAEAEoA1D3-77q-f____8BYMn-gozQpPwRyAEBqgQWT9CTTkH-AS8qUx5iU4OFDlryR_wlDA&sig=AOD64_3McUpFGrml7lCE_KrYhQFUpAXJBA&ved=0CAgQ0Qw&adurl=http://www.wineclubreviews.net/wine_clubs/top5/overall.html%3Futm_source%3Dggl%26utm_term%3Dwine%2520of%2520the%2520month%2520club%2520reviews%26utm_campaign%3DPhrase%26utm_content%3Dreviews-1&rct=j&q=wine%20of%20the%20month%20club%20reviews\"";s:10:\""user_query\"";s:30:\""wine of the month club reviews\"";s:3:\""sid\"";s:0:\""\"";s:3:\""tid\"";s:3:\""131\"";s:3:\""ver\"";s:1:\""a\"";s:9:\""page_hits\"";a:1:{i:0;s:10:\""1318112272\"";}s:5:\""state\"";s:0:\""\"";s:4:\""sort\"";s:2:\""ff\"";s:14:\""state_lightbox\"";s:1:\""0\"";s:8:\""bottles2\"";s:12:\""checked=\""on\""\"";s:8:\""bottles3\"";s:12:\""checked=\""on\""\"";s:8:\""bottles4\"";s:12:\""checked=\""on\""\"";}""",,,,NULL,,
48429,5398cd600ba18b3263cd28eb605f92dc,0,1191,Red Wine Only (4 bottles),Gold Series Wine Club,Gold Medal Wine Club,1,1,3,,1,0,NULL,0,0,0,0,0,0,0,0,10/8/2011 17:00,NULL,NULL,NULL,NULL,http://www.google.com/aclk?sa=L&ai=CKh3IPdKQTv6CM4a9sQKawomdBNrelKwC8oyj7BrG0ezlMwgAEAEoA1DS0-f2AmDJxoSN5KTAE8gBAaoEFk_QkbzLnWTpfNKrF6lZSFi6mvaNO_k&sig=AOD64_3v3cPDJsjPjV-MYh8C6AUolRc-eg&ved=0CAgQ0Qw&adurl=http://www.wineclubreviews.net/wine_clubs/top5/ove,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2),NULL,27,114,71.240.181.108,10/8/2011 19:41,5398cd600ba18b3263cd28eb605f92dc,,131,a,Best2,WineClubs-General,ggl,best%20wine%20clubs%20to%20join,best wine clubs to join,"a:13:{s:9:\firstpage\"";s:168:\""/wine_clubs/top5/overall.html/?utm_source=ggl&utm_term=best%20wine%20clubs%20to%20join&utm_campaign=WineClubs-General&utm_content=Best2&gclid=CLDlluGU2qsCFQZgTAodpQ3WPg\"";s:17:\""firstpage_referer\"";s:434:\""http://www.google.com/aclk?sa=L&ai=CKh3IPdKQTv6CM4a9sQKawomdBNrelKwC8oyj7BrG0ezlMwgAEAEoA1DS0-f2AmDJxoSN5KTAE8gBAaoEFk_QkbzLnWTpfNKrF6lZSFi6mvaNO_k&sig=AOD64_3v3cPDJsjPjV-MYh8C6AUolRc-eg&ved=0CAgQ0Qw&adurl=http://www.wineclubreviews.net/wine_clubs/top5/overall.html%3Futm_source%3Dggl%26utm_term%3Dbest%2520wine%2520clubs%2520to%2520join%26utm_campaign%3DWineClubs-General%26utm_content%3DBest2&rct=j&q=best%20wine%20clubs%20to%20join\"";s:10:\""user_query\"";s:23:\""best wine clubs to join\"";s:3:\""sid\"";s:0:\""\"";s:3:\""tid\"";s:3:\""131\"";s:3:\""ver\"";s:1:\""a\"";s:9:\""page_hits\"";a:1:{i:0;s:10:\""1318113857\"";}s:5:\""state\"";s:2:\""TX\"";s:4:\""sort\"";s:2:\""rh\"";s:14:\""state_lightbox\"";s:1:\""0\"";s:8:\""bottles2\"";s:0:\""\"";s:8:\""bottles3\"";s:12:\""checked=\""on\""\"";s:8:\""bottles4\"";s:12:\""checked=\""on\""\"";}""",,,,NULL,,
48431,5398cd600ba18b3263cd28eb605f92dc,0,1191,Red Wine Only (4 bottles),Gold Series Wine Club,Gold Medal Wine Club,1,1,3,,0,1,NULL,0,0,0,0,0,0,0,0,10/8/2011 17:15,NULL,NULL,NULL,NULL,http://www.google.com/aclk?sa=L&ai=CKh3IPdKQTv6CM4a9sQKawomdBNrelKwC8oyj7BrG0ezlMwgAEAEoA1DS0-f2AmDJxoSN5KTAE8gBAaoEFk_QkbzLnWTpfNKrF6lZSFi6mvaNO_k&sig=AOD64_3v3cPDJsjPjV-MYh8C6AUolRc-eg&ved=0CAgQ0Qw&adurl=http://www.wineclubreviews.net/wine_clubs/top5/ove,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2),click_id : click is duplicate in session for this clubgroup,27,114,71.240.181.108,10/8/2011 19:41,5398cd600ba18b3263cd28eb605f92dc,,131,a,Best2,WineClubs-General,ggl,best%20wine%20clubs%20to%20join,best wine clubs to join,"a:13:{s:9:\firstpage\"";s:168:\""/wine_clubs/top5/overall.html/?utm_source=ggl&utm_term=best%20wine%20clubs%20to%20join&utm_campaign=WineClubs-General&utm_content=Best2&gclid=CLDlluGU2qsCFQZgTAodpQ3WPg\"";s:17:\""firstpage_referer\"";s:434:\""http://www.google.com/aclk?sa=L&ai=CKh3IPdKQTv6CM4a9sQKawomdBNrelKwC8oyj7BrG0ezlMwgAEAEoA1DS0-f2AmDJxoSN5KTAE8gBAaoEFk_QkbzLnWTpfNKrF6lZSFi6mvaNO_k&sig=AOD64_3v3cPDJsjPjV-MYh8C6AUolRc-eg&ved=0CAgQ0Qw&adurl=http://www.wineclubreviews.net/wine_clubs/top5/overall.html%3Futm_source%3Dggl%26utm_term%3Dbest%2520wine%2520clubs%2520to%2520join%26utm_campaign%3DWineClubs-General%26utm_content%3DBest2&rct=j&q=best%20wine%20clubs%20to%20join\"";s:10:\""user_query\"";s:23:\""best wine clubs to join\"";s:3:\""sid\"";s:0:\""\"";s:3:\""tid\"";s:3:\""131\"";s:3:\""ver\"";s:1:\""a\"";s:9:\""page_hits\"";a:1:{i:0;s:10:\""1318113857\"";}s:5:\""state\"";s:2:\""TX\"";s:4:\""sort\"";s:2:\""rh\"";s:14:\""state_lightbox\"";s:1:\""0\"";s:8:\""bottles2\"";s:0:\""\"";s:8:\""bottles3\"";s:12:\""checked=\""on\""\"";s:8:\""bottles4\"";s:12:\""checked=\""on\""\"";}""",,,,NULL,,
48432,5398cd600ba18b3263cd28eb605f92dc,0,1191,Red Wine Only (4 bottles),Gold Series Wine Club,Gold Medal Wine Club,1,1,3,,0,1,86.1,0,0,0,0,0,0,0,10.33,10/8/2011 17:15,NULL,NULL,10/8/2011 19:24,NULL,http://www.google.com/aclk?sa=L&ai=CKh3IPdKQTv6CM4a9sQKawomdBNrelKwC8oyj7BrG0ezlMwgAEAEoA1DS0-f2AmDJxoSN5KTAE8gBAaoEFk_QkbzLnWTpfNKrF6lZSFi6mvaNO_k&sig=AOD64_3v3cPDJsjPjV-MYh8C6AUolRc-eg&ved=0CAgQ0Qw&adurl=http://www.wineclubreviews.net/wine_clubs/top5/ove,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2),click_id : click is duplicate in session for this clubgroup,27,114,71.240.181.108,10/8/2011 19:41,5398cd600ba18b3263cd28eb605f92dc,,131,a,Best2,WineClubs-General,ggl,best%20wine%20clubs%20to%20join,best wine clubs to join,"a:13:{s:9:\firstpage\"";s:168:\""/wine_clubs/top5/overall.html/?utm_source=ggl&utm_term=best%20wine%20clubs%20to%20join&utm_campaign=WineClubs-General&utm_content=Best2&gclid=CLDlluGU2qsCFQZgTAodpQ3WPg\"";s:17:\""firstpage_referer\"";s:434:\""http://www.google.com/aclk?sa=L&ai=CKh3IPdKQTv6CM4a9sQKawomdBNrelKwC8oyj7BrG0ezlMwgAEAEoA1DS0-f2AmDJxoSN5KTAE8gBAaoEFk_QkbzLnWTpfNKrF6lZSFi6mvaNO_k&sig=AOD64_3v3cPDJsjPjV-MYh8C6AUolRc-eg&ved=0CAgQ0Qw&adurl=http://www.wineclubreviews.net/wine_clubs/top5/overall.html%3Futm_source%3Dggl%26utm_term%3Dbest%2520wine%2520clubs%2520to%2520join%26utm_campaign%3DWineClubs-General%26utm_content%3DBest2&rct=j&q=best%20wine%20clubs%20to%20join\"";s:10:\""user_query\"";s:23:\""best wine clubs to join\"";s:3:\""sid\"";s:0:\""\"";s:3:\""tid\"";s:3:\""131\"";s:3:\""ver\"";s:1:\""a\"";s:9:\""page_hits\"";a:1:{i:0;s:10:\""1318113857\"";}s:5:\""state\"";s:2:\""TX\"";s:4:\""sort\"";s:2:\""rh\"";s:14:\""state_lightbox\"";s:1:\""0\"";s:8:\""bottles2\"";s:0:\""\"";s:8:\""bottles3\"";s:12:\""checked=\""on\""\"";s:8:\""bottles4\"";s:12:\""checked=\""on\""\"";}""",,,,NULL,,
48433,66340d4d35c43241865f7177027de4cf,0,1001,,The Classic Series Wine Club,Wine of the Month Club &reg;,1,1,4,,1,0,NULL,0,0,0,0,0,0,0,0,10/8/2011 17:26,NULL,NULL,NULL,NULL,http://www.google.com/aclk?sa=L&ai=CPJlrfduQTurZJcq-gwev08D-BZKe5YkCworT2xai1NyhCwgAEAEoA1CwmNbWAmDJ5o2JiKSAEMgBAaoEFk_QQQVNDjZbtTTA5suBecyR9_JcOvm6BRMI8pP1yJ3aqwIVaW40Ch27Z88KygUA&rct=j&q=wine%20of%20the%20month%20reviews&ei=fNuQTvLlMenc0QG7z71W&sig=AOD64,Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US; rv:1.9.2) Gecko/20100115 Firefox/3.6 ( .NET CLR 3.5.30729; .NET4.0C),NULL,70,101,68.49.184.71,10/8/2011 19:36,66340d4d35c43241865f7177027de4cf,,131,a,reviews-1,Phrase,ggl,wine%20of%20the%20month%20reviews,wine of the month reviews,"a:13:{s:9:\firstpage\"";s:163:\""/wine_clubs/top5/overall.html/?utm_source=ggl&utm_term=wine%20of%20the%20month%20reviews&utm_campaign=Phrase&utm_content=reviews-1&gclid=CL76lM6d2qsCFUNN4Aod5B1NOw\"";s:17:\""firstpage_referer\"";s:494:\""http://www.google.com/aclk?sa=L&ai=CPJlrfduQTurZJcq-gwev08D-BZKe5YkCworT2xai1NyhCwgAEAEoA1CwmNbWAmDJ5o2JiKSAEMgBAaoEFk_QQQVNDjZbtTTA5suBecyR9_JcOvm6BRMI8pP1yJ3aqwIVaW40Ch27Z88KygUA&rct=j&q=wine%20of%20the%20month%20reviews&ei=fNuQTvLlMenc0QG7z71W&sig=AOD64_2BCs0adaOSg11Iqqy4Pq6saeHDGA&sqi=2&ved=0CAgQ0Qw&adurl=http://www.wineclubreviews.net/wine_clubs/top5/overall.html%3Futm_source%3Dggl%26utm_term%3Dwine%2520of%2520the%2520month%2520reviews%26utm_campaign%3DPhrase%26utm_content%3Dreviews-1\"";s:10:\""user_query\"";s:25:\""wine of the month reviews\"";s:3:\""sid\"";s:0:\""\"";s:3:\""tid\"";s:3:\""131\"";s:3:\""ver\"";s:1:\""a\"";s:9:\""page_hits\"";a:1:{i:0;s:10:\""1318116232\"";}s:5:\""state\"";s:0:\""\"";s:4:\""sort\"";s:2:\""ff\"";s:14:\""state_lightbox\"";s:1:\""0\"";s:8:\""bottles2\"";s:12:\""checked=\""on\""\"";s:8:\""bottles3\"";s:12:\""checked=\""on\""\"";s:8:\""bottles4\"";s:12:\""checked=\""on\""\"";}""",,,,NULL,,
48434,230c44b9e8c968a9593d1803d838ec8b,0,1115,,Premium Wine Club,Cellars Wine Club,1,1,4,,1,0,NULL,0,0,0,0,0,0,0,0,10/8/2011 17:33,NULL,NULL,NULL,NULL,http://www.google.com/search?q=wine+club+of+the+month&ie=UTF-8&oe=UTF-8&hl=en&client=safari,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_3 like Mac OS X; en-us) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8F190 Safari/6533.18.5",NULL,51,111,66.30.245.6,10/8/2011 19:32,230c44b9e8c968a9593d1803d838ec8b,,131,a,reviews-1,Phrase,ggl,wine%20club%20of%20the%20month,wine club of the month,"a:8:{s:9:\firstpage\"";s:160:\""/wine_clubs/top5/overall.html/?utm_source=ggl&utm_term=wine%20club%20of%20the%20month&utm_campaign=Phrase&utm_content=reviews-1&gclid=CKHH0b6f2qsCFSZ35QodI0R6Qg\"";s:17:\""firstpage_referer\"";s:91:\""http://www.google.com/search?q=wine+club+of+the+month&ie=UTF-8&oe=UTF-8&hl=en&client=safari\"";s:10:\""user_query\"";s:22:\""wine club of the month\"";s:3:\""sid\"";s:0:\""\"";s:3:\""tid\"";s:3:\""131\"";s:3:\""ver\"";s:1:\""a\"";s:9:\""page_hits\"";a:1:{i:0;s:10:\""1318116737\"";}s:5:\""state\"";s:0:\""\"";}""",,,,NULL,,
